miRNA_ID	TCGA-OR-A5JP-01A	TCGA-OR-A5JG-01A	TCGA-OR-A5K1-01A	TCGA-OR-A5JR-01A	TCGA-OR-A5KU-01A	TCGA-OR-A5L9-01A	TCGA-OR-A5JQ-01A	TCGA-OR-A5JS-01A	TCGA-OR-A5JL-01A	TCGA-OR-A5LS-01A	TCGA-OR-A5LP-01A	TCGA-OU-A5PI-01A	TCGA-P6-A5OG-01A	TCGA-OR-A5JW-01A	TCGA-OR-A5JZ-01A	TCGA-OR-A5J8-01A	TCGA-OR-A5J7-01A	TCGA-OR-A5KV-01A	TCGA-OR-A5L4-01A	TCGA-OR-A5KX-01A	TCGA-OR-A5L8-01A	TCGA-OR-A5JO-01A	TCGA-OR-A5JA-01A	TCGA-OR-A5LO-01A	TCGA-OR-A5JB-01A	TCGA-OR-A5JV-01A	TCGA-OR-A5LC-01A	TCGA-OR-A5LA-01A	TCGA-OR-A5KY-01A	TCGA-OR-A5JE-01A	TCGA-OR-A5LJ-01A	TCGA-OR-A5L6-01A	TCGA-OR-A5KZ-01A	TCGA-OR-A5J5-01A	TCGA-OR-A5LT-01A	TCGA-OR-A5LD-01A	TCGA-OR-A5LL-01A	TCGA-OR-A5LE-01A	TCGA-OR-A5K4-01A	TCGA-OR-A5K6-01A	TCGA-OR-A5KO-01A	TCGA-OR-A5JY-01A	TCGA-OR-A5JT-01A	TCGA-OR-A5KW-01A	TCGA-PK-A5H8-01A	TCGA-OR-A5JX-01A	TCGA-OR-A5LK-01A	TCGA-OR-A5JI-01A	TCGA-P6-A5OF-01A	TCGA-OR-A5K5-01A	TCGA-OR-A5JC-01A	TCGA-OR-A5LB-01A	TCGA-OR-A5JD-01A	TCGA-OR-A5LM-01A	TCGA-PK-A5HA-01A	TCGA-OR-A5JF-01A	TCGA-OR-A5LH-01A	TCGA-OR-A5KT-01A	TCGA-OR-A5LN-01A	TCGA-OR-A5J4-01A	TCGA-PK-A5HB-01A	TCGA-OR-A5L3-01A	TCGA-OR-A5JJ-01A	TCGA-OR-A5K8-01A	TCGA-OR-A5LG-01A	TCGA-OR-A5K0-01A	TCGA-OR-A5J9-01A	TCGA-OR-A5J1-01A	TCGA-OR-A5K2-01A	TCGA-OR-A5K9-01A	TCGA-PA-A5YG-01A	TCGA-PK-A5H9-01A	TCGA-OR-A5LR-01A	TCGA-OR-A5JK-01A	TCGA-OR-A5JM-01A	TCGA-OR-A5J2-01A	TCGA-OR-A5J6-01A	TCGA-OR-A5K3-01A	TCGA-OR-A5J3-01A	TCGA-OR-A5L5-01A
hsa-mir-3129	0.0	0.0	0.2977184983568648	0.0	0.0	0.0	0.0	0.0	0.0	0.3107147073035365	0.3398180851301596	0.0	0.0	0.0	0.3499053378282592	2.1385395968650913	0.0	0.0	0.0	0.0	0.0	0.1800052399479263	0.2458607018403533	0.0	0.0	0.0	0.32160604941262394	0.29156937612547856	0.5884515239719224	0.2801474654677243	0.0	0.0	0.0	0.0	0.0	0.0	0.20991495419180245	0.299020703191418	0.22370920689286466	0.4226980333815534	0.0	0.0	0.0	0.0	0.6303793759871794	0.0	0.0	0.0	0.0	0.46576032916810733	0.0	0.0	0.0	0.0	0.30901083280844827	0.7112367402565093	0.0	0.8726869449978876	0.0	0.0	0.0	0.37496378347428433	0.0	0.0	0.0	0.0	0.0	0.2481024485937427	0.0	0.579442783558065	0.0	0.0	0.0	0.0	0.5881060721602238	0.27900765693770174	0.0	0.0	0.0	0.4352530711320951
hsa-mir-3130-1	0.8616155863221413	1.0558897581962827	0.0	0.0	1.0193432418458295	1.3320880502003276	1.069506953141476	1.2882924063904537	0.0	1.5472395544682858	0.3398180851301596	0.46827258933038995	1.2748913887986397	1.409714063637932	1.2463369388872712	0.8881412090140179	0.8029376416440435	0.9115082856495438	1.7141593381084252	0.21233276104431223	0.1814231847135962	0.0	1.2020114215061335	1.335086454486946	1.4498333811694177	0.30023034824203204	1.998793041542185	0.741499777003635	0.7411511229603488	0.5146414106913795	0.0	0.0	0.9222633201421468	0.0	0.0	0.7092112191316396	0.0	1.9978415570754695	0.22370920689286466	1.7583146913532026	0.31020166178287806	0.672532154026706	0.43088149939719056	1.051117301713914	0.0	0.0	0.622648342055875	0.21472663187689692	0.0	0.46576032916810733	0.0	0.0	0.8974255434237455	0.0	0.7795320519539752	1.185494884566176	0.6303169312791017	1.716087034417043	0.8902497800674407	0.22972941680796638	1.8243475064413521	0.6723022267416819	1.3304189996998486	1.1757372771447383	0.5593410504262539	1.9795655393663756	0.7701110076897648	0.6442550109691279	1.3165367813226292	1.4488761133243908	0.2382720434960601	0.0	0.8172081927683456	0.8457541779542591	0.0	0.27900765693770174	1.3079501327301417	1.0134000841170423	0.27587717131522627	0.0
hsa-mir-3130-2	0.8616155863221413	2.4103408332267326	0.0	0.26760051564700776	0.8652030286103947	0.6844300774590433	1.069506953141476	0.9271318692421796	0.0	0.9718006641279815	1.3749465396540599	0.2530525714704121	1.0460404750462975	0.41291048161046234	0.8666548168436037	0.8881412090140179	0.0	1.2150678455075883	1.9214191920358483	0.7769647148142788	0.0	0.1800052399479263	1.6058754622146578	1.335086454486946	1.0279035202176507	0.5486151625730038	1.699325527436556	1.0839655865171607	1.4215723319642546	0.5146414106913795	0.0	0.250031402226168	0.7409828068195947	0.0	0.5783397797996497	0.9652227939170507	0.0	1.5071471529020037	0.5880331328685826	1.7583146913532026	0.7821099296986167	0.37510506378742225	0.43088149939719056	1.170452610740383	1.0675994827458268	0.44085016957928796	0.7820721764623124	0.40159551821192846	0.0	1.5386489067094677	0.29859380336829777	0.30765584104700244	0.0	0.0	1.1337542066498274	1.541822079475906	0.6303169312791017	1.0277464400471934	0.22737019024734254	0.7574141724309706	2.981536504080511	0.6723022267416819	1.3304189996998486	0.6225621356549514	0.3958645615388809	1.7179025212382295	0.3046675686507387	0.6442550109691279	0.888939198623242	1.1607143507258713	0.2382720434960601	0.0	0.9653158982851581	0.5415594428775581	0.0	0.5127032386187854	0.669351562168887	1.2786562622112718	0.7068090083527476	0.0
hsa-mir-3131	0.0	0.0	0.0	0.49324459371014395	0.0	0.0	0.0	0.0	0.0	0.3107147073035365	0.6146570817317663	0.0	0.0	0.5821262615614144	0.0	0.0	0.0	0.0	0.3259044483531449	0.0	0.0	0.0	0.0	0.1489718385592994	0.429056719443569	0.30023034824203204	0.0	0.0	0.22388833857218063	0.2801474654677243	0.0	0.0	0.5336062048399663	0.0	0.0	0.3977536849094898	0.20991495419180245	0.42810378992571496	0.0	0.0	0.7821099296986167	1.988899870840526	0.0	0.44082253563220536	0.0	0.0	0.0	0.0	0.0	0.46576032916810733	0.0	0.0	0.0	0.7515245641640693	0.0	0.0	0.0	0.5013474212338923	0.0	0.22972941680796638	1.4933060880460176	0.0	0.0	0.0	0.3958645615388809	0.2185220482632558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8787543716252894	0.27900765693770174	0.0	0.0	0.0	0.0
hsa-mir-3132	0.8616155863221413	0.44325336009765054	0.2977184983568648	0.0	0.0	0.0	0.0	0.2391511552179813	0.3775835609261701	0.5662248066136042	0.0	0.0	0.0	0.0	0.0	0.0	0.581527686299024	0.5265756696280978	0.0	0.0	0.0	0.0	0.2458607018403533	0.0	0.0	0.0	0.5844257183182272	0.0	0.0	0.2801474654677243	0.0	0.0	0.5336062048399663	0.0	0.0	0.0	0.0	0.0	0.0	0.4226980333815534	0.31020166178287806	0.0	0.0	0.23718310988262023	0.0	0.0	0.0	0.21472663187689692	0.0	0.46576032916810733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6683011524446443	0.0	0.0	0.0	0.0	0.0	0.0	0.2481024485937427	0.0	0.3186187994314366	0.0	0.0	0.0	0.0	0.0	0.0	0.3731514991213443	0.0	0.27587717131522627	0.0
hsa-mir-3133	0.0	0.0	0.0	0.0	0.0	0.0	0.2103377395147688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3499053378282592	0.0	0.3198687656179919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2801474654677243	0.0	0.0	0.0	0.23454669147351975	0.0	0.0	0.0	0.15724425022615535	0.22370920689286466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30901083280844827	0.0	0.0	0.5013474212338923	0.22737019024734254	0.0	0.44685647791134026	0.0	0.0	0.23862668709402438	0.0	0.0	0.0	0.0	0.0	0.3186187994314366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3135a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2391511552179813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11006919495336025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27234215965724884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4352530711320951
hsa-mir-3135b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3136	0.0	0.7818489927054705	0.2977184983568648	0.6883245089656203	0.2695107730445047	0.20384889217671873	0.8357599937234004	0.0	0.3775835609261701	0.0	0.0	0.2530525714704121	0.7739144857028601	0.22117798550700116	0.8666548168436037	1.0938217845789853	0.3198687656179919	0.0	0.3259044483531449	0.21233276104431223	0.1814231847135962	0.0	0.6391404577285584	0.0	0.429056719443569	0.5486151625730038	0.0	0.0	0.5884515239719224	0.2801474654677243	0.0	0.250031402226168	1.0832862246367534	0.23454669147351975	0.4100729490133786	0.3977536849094898	0.3931305987661182	1.252085589042394	0.0	0.7492038580353437	0.7821099296986167	0.0	0.43088149939719056	0.23718310988262023	0.0	0.0	0.2386645921146175	0.0	0.5858547720722991	0.46576032916810733	0.0	0.7765975791271958	0.5173966477232845	0.0	0.5633690267497327	0.5107644843417172	0.0	0.5013474212338923	0.0	0.0	0.44685647791134026	0.37496378347428433	0.0	0.0	0.3958645615388809	0.5759163932720948	0.0	0.2481024485937427	0.5118798899065399	0.579442783558065	0.0	0.0	0.0	0.0	0.22374009325201558	0.14623812261429703	0.3731514991213443	0.2675154234154593	0.7068090083527476	0.4352530711320951
hsa-mir-3137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2391511552179813	0.0	0.0	0.0	0.0	0.4382417441337235	0.0	0.0	0.36019232289519654	0.3198687656179919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7758815642182753	0.0	0.5844257183182272	0.0	0.22388833857218063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4226980333815534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2481024485937427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3731514991213443	0.0	0.0	0.0
hsa-mir-3138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4382417441337235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1800052399479263	0.2458607018403533	0.0	0.429056719443569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41734108587830415	0.0	0.0	0.672532154026706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21245603537370017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3139	0.0	0.0	0.2977184983568648	0.0	0.2695107730445047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.212540702548533	0.0	0.0	0.0	0.0	0.0	0.37510506378742225	0.0	0.0	0.0	0.0	0.0	0.21472663187689692	0.0	0.46576032916810733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2481024485937427	0.0	0.0	0.0	0.21245603537370017	0.0	0.1556015884674196	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3140	0.268156487816658	0.0	0.0	0.0	0.0	0.0	0.0	0.2391511552179813	0.0	0.0	0.3398180851301596	0.2530525714704121	0.7739144857028601	0.22117798550700116	0.0	0.0	0.3198687656179919	0.0	0.0	0.11006919495336025	0.0	0.1800052399479263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2913336167939642	0.23454669147351975	0.0	0.0	0.0	0.15724425022615535	0.22370920689286466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29859380336829777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6225621356549514	0.21146705368620267	0.0	0.0	0.0	0.0	0.3186187994314366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37510506378742225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3775835609261701	0.0	0.0	0.0	0.4382417441337235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1800052399479263	0.2458607018403533	0.0	0.429056719443569	0.0	0.0	0.0	0.0	0.7162956002111753	0.0	0.0	0.2913336167939642	0.6131638602456622	0.0	0.3977536849094898	0.0	0.15724425022615535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4278517854529112	0.7875444654621246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29604384894343455	0.5881060721602238	0.0	0.0	0.2675154234154593	0.0	0.0
hsa-mir-3144	0.268156487816658	0.0	0.2977184983568648	0.0	1.285576219586117	0.0	0.0	0.0	0.3775835609261701	0.0	0.0	0.0	0.0	1.3168182638090444	0.0	1.0938217845789853	1.4528679238880728	0.5265756696280978	0.0	0.9644821785551622	0.0	0.0	1.848479727844025	0.4074473866551825	0.0	0.7604526108476806	0.0	0.0	0.0	1.050743374332385	0.0	0.46306368357130495	1.881765624012637	0.0	0.0	0.0	0.0	2.3306762774539287	0.0	0.0	0.0	0.9189990588306141	0.0	0.0	0.0	1.0511716071281834	0.0	0.21472663187689692	0.0	0.0	0.5458586805865744	1.1299265626971624	0.0	1.2431468624558097	0.0	0.0	0.0	0.0	0.7508620085819522	0.8976842038955825	0.44685647791134026	0.0	1.3304189996998486	0.0	0.0	0.5759163932720948	1.5266042126552901	1.2100827112784462	0.5118798899065399	0.0	0.0	0.0	0.0	0.0	1.9455616350808447	0.14623812261429703	0.0	0.2675154234154593	0.27587717131522627	0.0
hsa-mir-3145	0.0	0.0	0.0	0.26760051564700776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2530525714704121	0.4382417441337235	0.0	0.0	0.8881412090140179	0.0	0.0	0.0	0.0	0.0	0.1800052399479263	0.0	0.0	0.429056719443569	0.5486151625730038	0.0	0.0	0.0	0.0	0.0	0.250031402226168	0.0	0.0	0.21955824722389947	0.0	0.0	0.0	0.0	0.4226980333815534	0.0	0.0	0.0	0.23718310988262023	0.0	0.23719902157103467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5633690267497327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14623812261429703	0.0	0.0	0.0	0.0
hsa-mir-3146	0.268156487816658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3107147073035365	0.6146570817317663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4558608612194564	0.1489718385592994	0.7593314184936644	0.0	0.0	0.0	0.41765541746890716	0.2801474654677243	0.0	0.0	0.0	0.43623967663665864	0.0	0.212540702548533	0.0	0.299020703191418	0.22370920689286466	0.0	0.31020166178287806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44685647791134026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2382720434960601	0.0	0.0	0.0	0.0	0.14623812261429703	0.3731514991213443	0.0	0.0	0.4352530711320951
hsa-mir-3147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2458607018403533	0.0	0.0	0.0	0.0	0.0	0.22388833857218063	0.0	0.0	0.250031402226168	0.0	0.0	0.0	0.0	0.0	0.0	0.22370920689286466	0.0	0.0	0.0	0.0	0.23718310988262023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27587717131522627	0.0
hsa-mir-3149	0.268156487816658	0.0	0.0	0.0	0.49651143565981415	0.20384889217671873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3499053378282592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4226980333815534	0.0	0.672532154026706	0.43088149939719056	0.23718310988262023	0.0	0.0	0.0	0.21472663187689692	0.0	0.8172867940744217	0.0	0.0	0.5173966477232845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37496378347428433	0.46329705528585846	0.0	0.0	0.0	0.0	0.45973376602934846	0.0	0.3186187994314366	0.0	0.0	0.2515651969270162	0.1556015884674196	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3150a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2391511552179813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11006919495336025	0.0	0.0	0.0	0.1489718385592994	0.429056719443569	0.0	0.0	0.29156937612547856	0.0	0.0	0.0	0.0	0.2913336167939642	0.43623967663665864	0.0	0.0	0.0	0.15724425022615535	0.41734108587830415	0.0	0.31020166178287806	0.0	0.7622339908357004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5173966477232845	0.0	0.0	0.0	0.0	0.0	0.22737019024734254	0.22972941680796638	0.0	0.0	0.46329705528585846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21245603537370017	0.2515651969270162	0.0	0.0	0.0	0.0	0.2675154234154593	0.0	0.0
hsa-mir-3150b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2748913887986397	0.0	0.3499053378282592	0.8881412090140179	0.3198687656179919	0.0	0.0	0.0	0.0	0.48404942658121936	0.0	0.0	0.0	0.30023034824203204	0.32160604941262394	0.29156937612547856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27234215965724884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4427142383669475	0.0	0.0	0.0	0.0	0.0	0.3731514991213443	0.0	0.0	0.0
hsa-mir-3151	0.268156487816658	0.0	0.2977184983568648	0.860139641080074	0.0	0.0	0.39387633966309127	0.0	0.0	0.0	0.3398180851301596	0.0	0.0	0.0	0.3499053378282592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1489718385592994	0.0	0.7604526108476806	0.0	0.0	0.41765541746890716	0.0	0.0	0.0	0.0	0.0	0.9900537566290247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7622339908357004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4465098042731603	0.0	0.30901083280844827	0.2778681371323572	0.0	0.0	0.42373843165049707	0.0	0.0	0.0	0.46329705528585846	0.44332869374447886	0.0	0.0	0.5560781717947977	0.0	0.5118798899065399	0.0	0.2382720434960601	0.0	0.0	0.29604384894343455	0.0	0.0	0.0	0.2675154234154593	0.5073735020308615	0.0
hsa-mir-3152	0.268156487816658	0.0	0.0	0.26760051564700776	0.2695107730445047	0.20384889217671873	0.0	0.4442398132068342	0.0	0.0	0.3398180851301596	0.0	2.2940963580063887	0.0	0.0	0.36019232289519654	0.8029376416440435	0.0	0.0	0.11006919495336025	0.0	0.0	0.0	0.1489718385592994	0.0	0.0	0.5844257183182272	0.0	0.22388833857218063	0.0	0.0	0.250031402226168	0.5336062048399663	0.23454669147351975	0.0	0.5618706037224845	0.8343868055114264	0.15724425022615535	0.0	0.4226980333815534	0.31020166178287806	0.0	0.0	0.0	0.0	0.23719902157103467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37496378347428433	0.0	0.0	0.3958645615388809	0.8621188735463954	0.0	0.0	0.0	0.3186187994314366	0.4427142383669475	0.0	0.0	0.0	0.5881060721602238	0.8902061910339605	0.0	0.0	0.0	0.4352530711320951
hsa-mir-3153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.429056719443569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34931205316901454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2185220482632558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36019232289519654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5336062048399663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23719902157103467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3155a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11006919495336025	0.0	0.0	0.0	0.0	0.0	0.30023034824203204	0.0	0.0	0.41765541746890716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15724425022615535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2778681371323572	0.0	0.0	0.0	0.0	0.44685647791134026	0.0	0.0	0.0	0.21146705368620267	0.0	0.0	0.2481024485937427	0.0	0.0	0.0	0.0	0.0	0.1556015884674196	0.0	0.0	0.0	0.0	0.0	0.0
