miRNA_ID	TCGA-KL-8332-01A	TCGA-KN-8426-11A	TCGA-KN-8423-01A	TCGA-KL-8335-01A	TCGA-KL-8327-01A	TCGA-KL-8324-11A	TCGA-KN-8430-01A	TCGA-KN-8422-11A	TCGA-KL-8338-01A	TCGA-KN-8432-11A	TCGA-KN-8429-01A	TCGA-KN-8425-01A	TCGA-KO-8413-01A	TCGA-KN-8432-01A	TCGA-KN-8424-11A	TCGA-KO-8409-01A	TCGA-KN-8437-01A	TCGA-KL-8342-01A	TCGA-KM-8443-01A	TCGA-KN-8434-01A	TCGA-KN-8429-11A	TCGA-KL-8329-01A	TCGA-KN-8435-11A	TCGA-KM-8477-01A	TCGA-KL-8331-01A	TCGA-KO-8403-01A	TCGA-KN-8433-01A	TCGA-KL-8334-01A	TCGA-KN-8424-01A	TCGA-KN-8430-11A	TCGA-KL-8340-01A	TCGA-KN-8421-01A	TCGA-KN-8428-01A	TCGA-KL-8332-11A	TCGA-KN-8427-01A	TCGA-KN-8436-01A	TCGA-KL-8333-01A	TCGA-KN-8418-01A	TCGA-KL-8345-01A	TCGA-KO-8415-11A	TCGA-KL-8323-01A	TCGA-KN-8437-11A	TCGA-KN-8436-11A	TCGA-KL-8346-01A	TCGA-KL-8326-01A	TCGA-KO-8414-01A	TCGA-KM-8441-01A	TCGA-KN-8428-11A	TCGA-KO-8406-01A	TCGA-KO-8410-01A	TCGA-KN-8431-01A	TCGA-KL-8339-11A	TCGA-KN-8423-11A	TCGA-KN-8419-11A	TCGA-KL-8325-01A	TCGA-KL-8330-01A	TCGA-KL-8343-01A	TCGA-KL-8326-11A	TCGA-KN-8425-11A	TCGA-KM-8639-01A	TCGA-KL-8336-01A	TCGA-KN-8431-11A	TCGA-KO-8403-11A	TCGA-KM-8440-01A	TCGA-KN-8427-11A	TCGA-KM-8442-01A	TCGA-KL-8339-01A	TCGA-KO-8407-01A	TCGA-KL-8329-11A	TCGA-KO-8408-01A	TCGA-KN-8426-01A	TCGA-KL-8341-01A	TCGA-KN-8419-01A	TCGA-KN-8433-11A	TCGA-KL-8328-01A	TCGA-KO-8417-01A	TCGA-KO-8405-01A	TCGA-KO-8416-01A	TCGA-KL-8344-01A	TCGA-KO-8404-01A	TCGA-KN-8422-01A	TCGA-KN-8435-01A	TCGA-KO-8411-01A	TCGA-KN-8434-11A	TCGA-KM-8438-01A	TCGA-KL-8324-01A	TCGA-KL-8336-11A	TCGA-KO-8415-01A	TCGA-KL-8337-01A	TCGA-KM-8439-01A	TCGA-KM-8476-01A
hsa-mir-19b-2	3.7655472638097636	4.14647373348274	3.561666208212286	3.565863513714112	4.100165945500058	4.298127983689847	3.40019593207292	4.808078818749564	3.6084130384083517	4.598364192863923	4.111007016798934	3.387631228795323	3.2376395832377294	3.849983251665323	5.099835861144883	4.14073228269691	4.5101052229771845	4.081824052334192	3.3137705838408626	3.5461279460665946	4.281181828623673	3.444031308843313	4.613488512862401	2.4490697841469657	4.334980660466625	3.7217914068353135	3.847822470171886	3.794001246406865	3.6412901823544894	5.146608793178316	3.8902914219318587	3.559599735972868	4.717867764512829	4.438135663787231	6.056612811137097	4.654984008992336	3.3067589010242124	3.5304825608874957	3.953417230898868	4.999393940801484	4.268509924978988	4.859316759897485	4.574987021956529	4.387101456140916	3.6984483130242354	3.0690990847959467	4.425324683650466	5.0751739664859015	3.0104771274299775	3.9474938271935964	3.0453361975914013	4.1095312320009985	3.9856431444030176	4.974083770300993	4.268120997073489	3.341684798680723	2.9822455972061372	5.431354284556938	4.591126273821222	4.988967972456125	4.255031063246957	4.482172458320575	4.430433817416986	3.0341221977724966	5.537284572704718	3.1436466354931576	4.369824007159956	3.5167994622534753	4.944099941578077	3.611743442016185	4.150122902777689	4.4283712284381505	3.3239012174203455	5.576614616182995	3.5234661077417346	3.504242191492092	4.406569118234014	3.446636310108482	3.447032826080198	4.715386965989638	3.3024227340738985	4.110741742450499	3.84922798186116	5.576068306909982	3.6640989049707002	4.116805632956125	5.358950283533772	4.880115092528779	4.436287989643019	4.18001566641812	2.616681396553001
hsa-mir-200a	8.957920644663723	9.774267109863242	9.02271739394247	9.283814593785422	9.429305339191378	9.522507331079835	9.497575467534302	9.476975854611572	8.67058864089751	9.863173141009652	8.783168996873137	9.959843332635964	9.319516565652112	8.537970266171095	9.510773684334122	8.7934293398418	8.977247496846964	9.099733514714519	8.76842424552705	9.230834364163044	9.444193708402123	9.179092007232923	9.262291374511442	9.313325062224756	9.420118939280957	8.816552292131055	5.945302287296742	9.39141497528519	9.106244478621822	10.047976953987517	8.1376388776477	6.729098478392291	9.988056155368989	8.952317859617608	6.2683509788076925	4.250173862226798	8.281571276221626	9.045682414392124	9.048273453775998	9.321627705780486	8.508952251526365	9.22420697584187	9.582879547619182	9.615396385173515	6.3303667031744135	9.251326629017708	9.535016642424823	9.248201829587073	8.959726495873005	8.665462460153739	8.7687539841859	9.274032130535028	9.632475942448963	9.655451538222522	9.023591706250762	9.000561730177687	8.215653719998205	9.066346898448495	9.694552637036047	10.087566179863586	9.127182374806807	9.869287694158698	9.817699586913658	8.606602494001832	9.750752409889405	9.45302271818801	8.686176178483196	9.107941484985204	9.301496771145905	8.757043437560863	9.689959011140864	9.371866563356535	9.7706440518009	9.62753121794675	4.876284967109262	9.122347226837226	8.726600417761805	8.79686929797597	5.767291748456361	1.8358877033327003	9.876041902460296	8.393212732211692	8.984349464141944	9.503616307462734	9.776299245475936	9.300689942190415	9.55390633963189	9.68642709493819	9.027222536193074	9.810246106416647	8.793834827406583
hsa-mir-200b	9.233648676555761	9.716008377044005	9.168270190735019	9.58838148258102	9.307848298392365	8.937670959755243	9.559567553853661	9.32459546320977	8.656976096289839	10.144381214964742	9.082841041583961	9.983436915752367	9.124595841666014	8.848016026520732	9.30108358007467	9.009444658272143	8.78309403605994	9.374758708596614	9.151208433753824	9.334972097870514	9.556966829224924	9.03786685636453	9.26580799609377	9.386782253485864	9.703250523123277	8.753168950546346	6.090741033017338	9.774634064878995	9.308086916495757	10.569645155028919	8.26152277151916	7.003741732430271	9.828927936839374	8.675345415787703	6.065357989461312	4.516146799529986	8.422521388902645	9.057639109905233	9.389636583068373	9.108000841191904	8.650216487918835	9.410935526051238	9.488229054922472	9.612375272923792	6.395228247403728	9.221343258611352	9.29557614442759	9.134167543754073	9.186955866620353	8.854661935344017	9.109594505595556	9.168301770517836	9.456542148346065	9.844253762134066	9.2265864328522	8.85604255821074	7.976668509185717	8.56122366694261	10.050566976940912	10.475262730653304	9.536295526218638	9.854436857875388	9.72697389438269	8.691623329120016	10.534400717792431	9.383443665944363	9.493670786464563	9.282651289172486	9.105199421228267	8.625306223839432	9.55498656053897	9.85615093599623	9.436008580647043	9.48582792838214	4.842984512074691	9.005585483626879	8.44569477247846	8.726598745563432	6.1414957153564185	1.8358877033327003	9.471923901390152	8.88306973972909	9.240225434348506	9.542630673996015	9.553097865769104	9.043755960018139	9.198299856052243	9.616766409677062	9.399679611881234	9.45873257422088	9.319422623761556
hsa-mir-200c	12.321785304687582	11.22868677284608	12.657646665117744	12.445006769237423	12.880733320667483	9.834436198918013	12.600784057052634	9.93728839039981	4.30073333580138	11.987293945196702	12.279175890923792	12.711897818561823	11.886717671656594	11.64745333384037	10.241696614634638	12.462454016146129	11.599760035307122	12.65422778652329	2.701274907750126	11.064956925755919	11.583285189561082	11.402146292823378	10.715654028627409	12.542167992435989	11.075666188324005	12.261090182811692	5.009353488067608	12.549822433533215	12.260166349045463	11.708258989980795	10.920598026484914	8.089753347748475	12.135265410849597	9.791167622085045	7.102068063484549	9.175948021239691	12.35878797244766	12.193580962941752	12.72180321169152	10.262429893532005	12.568796103493057	9.976127552978141	11.031951538054772	12.749226854813495	10.654216198679208	13.879187092639674	4.015248576682966	10.117375759903098	12.5622634943802	13.371094735215143	3.710648313921848	9.726071649362892	11.572456531114295	10.607811957539658	12.050769337389161	12.633282705200584	4.86424900268428	9.782391376466094	10.595357817539863	13.494617912275379	13.10936889218998	11.228815395136195	10.392230061943453	11.175802331947654	11.108589823495977	10.832444518040303	10.861318926219072	12.367961867126855	9.974706585536325	7.859239781770189	11.473215840537126	12.723090605834487	12.32297500221608	10.178947083757766	12.648269418738789	12.37563603863284	10.701273592398792	11.671536131819549	7.968233044077942	4.279299306040885	12.53933130998803	11.776133997150689	12.740622696863214	9.998955548974394	12.12507958065733	12.759741898259767	10.174023627542436	13.134460472477116	12.48142545959722	11.274246525344866	13.236574341230817
hsa-mir-202	0.0	0.270580370178494	0.0	0.1877702803098954	0.22874112912561448	0.3207388241267981	0.0	0.7908637670004095	0.19122151784980135	0.0	0.0	0.0	1.015869328040624	0.0	0.0	0.0	0.46466408527262765	0.1985368995255441	0.0	0.3573684539828766	0.0	0.2650743763776246	0.16978393103031506	0.0	0.0	0.7252970477769483	0.0	0.21522879077465512	0.6817586862817928	0.0	0.9274049816486678	0.0	0.0	0.0	0.4902620487905718	0.0	0.19638797952569523	0.19736344238604786	0.0	0.0	0.0	1.6103457221990793	0.3021798201374951	0.0	0.0	0.0	0.0	0.6782639511071782	0.0	0.0	0.2030808483914982	0.0	0.0	0.0	0.0	0.0	0.2296543651613565	0.9093245799208879	0.0	1.9489913688093006	0.0	0.15756505638462762	0.0	0.0	0.15449766355335787	0.0	0.32451685117289153	0.6062631238370697	0.9320936845445394	0.0	0.0	0.0	0.0	0.32487625750926874	0.0	0.21620277892137035	0.0	0.0	0.0	0.27995736186631126	0.0	0.0	0.0	0.6347995521186298	0.0	0.0	0.0	0.0	0.0	0.3097920250888221	0.0
hsa-mir-203a	10.276610769800614	11.278059933735127	11.738846626077398	10.230029585558489	7.465679808017865	10.283924706944827	11.376997425338377	10.698387045325793	10.020035411566086	11.622888710998394	10.899172317149144	9.183669581499728	11.150006049867304	8.935251325787178	11.302642368888936	10.962354269950541	6.8359108267574715	10.686820902096004	9.817589499907058	10.579155830092926	11.466642317279046	10.833645292703839	10.064985255883363	6.145860694356444	8.181340279594332	9.826415036594277	9.891518696804392	10.065478748840757	10.715955490393284	11.374997229727011	10.542074756257247	4.579534561919053	9.652111576743202	8.593948898123116	6.245447060033133	5.187562617074388	9.732062920207994	8.752954602887355	7.890860453584156	10.482755727397896	9.042208494841308	10.433201436010538	11.43763552240427	10.671364696856363	6.155962678932879	7.818054581867167	7.998750389385382	8.94727152386357	9.752127942867551	9.718311992396425	4.07648760847111	9.452059379370024	11.08329578889226	11.507521671535837	10.267126544550687	9.15654288259866	4.914640674352346	9.03609754342154	11.734385727620253	7.039304943611032	10.20728258036744	11.750129603453107	11.42961270212983	9.673577255858651	10.810917453721853	10.687570957236636	4.421685089734328	9.51410417112386	9.320471698758428	7.074927070618201	10.809362192061405	11.32704623549408	4.6704844891476025	9.409122366188765	10.5711636866594	6.451123047039268	10.687093560417358	7.589718154913338	3.776086296521853	5.813859569106541	10.773329851630987	8.897115258483414	4.588107631677181	9.085392967349438	8.678964965418942	11.897607873416801	9.353530187310724	8.660201963756029	8.001028810021216	4.495543594944204	7.133519170324108
hsa-mir-203b	4.586913327889307	4.65170252280945	4.374062378646818	3.478606103423637	1.5310365449889376	3.66693845087578	5.619065060795962	3.8219114028885652	1.7082649429798653	4.451821234560534	4.083837890218719	2.5904218958533143	5.334555690642606	2.0217160115581994	4.459558898071456	4.431646425044209	1.0095793608234402	4.056463616698001	3.4102849263432162	3.361187094462516	4.521973113321449	3.273965636092067	3.148617392511115	0.532131404598407	1.788051704153847	2.735829746154185	3.433440759644498	2.925314735280034	3.7532419986287975	4.481330138457071	3.1885072711735774	0.22158511067333042	0.4684018935406763	1.4592458924850393	0.8555105792407885	0.0	0.9068582788776538	0.3709487593753545	0.5342558749292874	3.2614190358959667	0.5504751792092732	4.502189788215627	4.442118635500735	3.529585224628104	1.0407108114314587	0.4020814430647525	1.737188329085826	2.293189768122317	3.8954325356016897	2.9321175018896755	0.0	2.593811727069712	3.6516478245279194	4.788805182111918	4.586964713564818	2.8611569975537074	0.0	2.3907967080079637	4.73285234727675	0.308500675745338	0.21427652909422898	4.981019484643478	4.623314042721949	2.765443938582011	3.698395636522018	5.23698002919662	0.32451685117289153	2.637635747599532	1.7488527685234312	0.7898427430941932	1.1701461977239673	2.3387199123613813	0.633996552326382	2.3336850554082442	3.7795872054471227	0.21620277892137035	5.10239765856923	1.0500356412552754	0.17248495526821558	0.0	4.288165993115753	1.7737790608149688	0.0	2.706468224113774	1.9059057644499944	6.133100197631548	3.151634636185585	1.3409296608615706	1.3933947823047197	0.16319599218661682	2.257761348631563
hsa-mir-204	3.3901118492871123	7.841513274635905	0.7696490414918862	2.8310877981067173	6.667919892018445	9.957850328978534	1.9580193155536092	9.936034451234358	4.3110711723215065	7.808819647272616	1.9030957453212591	1.3479269616780938	3.093921818670091	3.09321281261508	9.548276345244222	3.5062916791309933	10.795209192197959	4.895746317560147	1.6153743906951512	5.9343405179131326	8.304243057856539	2.6883697208687103	9.350496055887827	1.6916766407685868	2.449132397937222	6.567559623853809	2.9749923322701344	3.7601398125526	5.171425265147383	8.26526990692421	3.5996566443951177	2.5396288359369517	2.0245342233453	10.427830797057503	2.8218112205575405	3.520893137737396	3.0516012788572984	1.6099530118879304	3.994564066273684	10.068930726796147	3.885787531705412	8.372737061489962	8.687397587038955	2.447221586017262	1.9333120232104708	2.4593731227252142	9.574315248617994	10.163973011006338	3.534492827067037	1.7342747684053221	2.2102937830954597	10.068980881814243	7.039121775175391	9.108268104730715	3.575430452559687	0.4767694650580884	2.950393384591583	10.1808594992452	8.482489451933622	8.132103560662777	1.0846453088808075	9.131688880703383	8.538536790151191	1.8285552208080433	8.610485774386628	1.161892840606925	1.9163608420160767	6.948156220544065	10.824957713781025	2.121968259913073	1.700715357537118	2.195681773467484	3.2971522299120046	10.942822095009188	3.1035298670860048	3.3753162631781666	4.127691052397974	4.069621833291608	3.5600860224396036	4.513757973145717	0.7412685010564036	2.5990611330384445	6.4451318629402135	11.169698900764335	1.4420947425557902	1.762383261304636	8.123353971516561	2.194508827424601	1.4605391831783343	10.675240887829398	3.3862893579375952
hsa-mir-205	0.34592997734363995	1.9590686643025403	0.1602438470213041	0.1877702803098954	1.0221000239772726	1.2444828043868295	5.613761917664843	0.1656675843755933	1.3555953691673595	2.0725503771039953	0.4031259003552591	3.1255362170400316	0.328296501197338	0.0	0.3087779067576744	0.3695167363037751	0.3257674753108291	0.7971549569515274	0.0	0.6435542309584947	2.137780232351574	1.7741549284791518	2.806263625867475	1.5884625578748488	0.29047630692330345	3.1438652053583747	0.5754866054679373	0.21522879077465512	1.8550891267566483	2.7213507837227824	0.2020214549844955	0.22158511067333042	0.8214253209555098	0.21295400624167027	3.1192389636822826	0.5482373463877808	0.0	1.3854945419890048	0.20087844393917664	6.953820660485093	0.8272337000198304	3.0512046767316034	2.310662364077689	0.5546428749910789	0.0	0.0	0.33264034376361906	2.154202751925193	0.9568803894219022	1.3291976670906704	0.6822280878905315	0.7820386172006337	4.849395742557379	0.46341320381782014	0.0	0.33466208783670826	0.42772201278869454	1.8617561116210564	0.7747166490949001	1.4793097313228345	0.21427652909422898	0.6571954677637557	1.0201366142580148	0.3009823485775312	0.6463193631241461	5.654287190667189	1.5935741625676645	0.6062631238370697	2.153988173931592	0.0	1.5852279321897333	2.195681773467484	0.0	0.8136650527977294	0.7399897735794974	0.0	2.116158452521774	1.522817082253673	0.0	0.892691774620728	0.3433032053471147	1.7737790608149688	0.5050108205528939	0.6347995521186298	0.5994558668142576	0.8460134410253826	1.1462159608294358	2.1397929682368466	0.17011863018234025	0.0	1.2332058083684225
hsa-mir-2052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-2053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-2054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-206	0.18330864786025663	4.228144428891281	0.30445496836239505	0.0	0.0	3.8524375734838694	0.0	4.103001969094394	0.772856061163804	4.639072137958264	0.2155978406964109	0.0	1.665395954791621	0.0	4.2311291525562735	0.0	0.3257674753108291	0.0	0.0	0.0	3.842151482957239	0.0	4.032227470255154	0.0	0.0	0.0	0.0	0.0	0.0	4.023915238779303	0.3791961860762676	0.0	0.0	3.7276508359428604	0.0	0.38758091392445543	2.7414080908818264	0.0	0.0	3.5562763700680993	0.2077129719551905	0.69240487899626	3.882386373527538	0.3038134732428209	0.0	0.0	1.7922331730861794	3.0094376514134877	0.0	0.0	0.0	3.9574595301903055	3.345800852419377	4.576176599500289	3.341118589147168	0.0	1.697417549080479	3.2238203946913435	5.246575720494999	1.6534196139109125	0.40080458493147614	4.381926419172379	4.549226807850425	0.0	4.621998270309595	0.8679004165763935	1.1771051905790848	0.0	3.0782602188588943	0.0	1.700715357537118	0.0	0.633996552326382	4.440266555717642	0.0	0.0	0.0	0.3421507798252972	0.0	0.27995736186631126	0.0	0.0	0.0	3.8892832149431036	0.0	0.4841515395651204	3.0844345883762143	0.0	1.4605391831783343	0.16319599218661682	0.0
hsa-mir-208a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-208b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11989662988787247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-20a	6.825946751631448	6.8018480664573815	6.793862675217043	6.980038465456604	6.7961256681340245	6.509810198532234	6.92648407555478	7.2247473403246945	7.316995148680875	7.6603767778366745	7.2031639332078505	6.380171813077604	6.321185402716578	6.529025808727733	7.153857116149476	7.356595383047147	5.919644751657812	7.662003290234953	6.494431147768185	6.248878846921028	7.071982797336356	6.761618272991837	7.06078232870241	5.956771037159061	7.469272366754079	7.057151239398682	6.923873448859862	7.418343951470097	7.43097697007733	7.747111939992601	7.1046579382264845	6.470132779060636	8.048259212648675	6.417180754444266	8.519040678187178	7.594815835399546	7.353996856251722	6.2238180204581015	7.618843083388386	6.903610147726466	7.776052071178803	6.8793046447332395	7.472640765383354	6.867832702379889	6.708872146594285	6.351815243378094	6.925787317303276	7.121005876240682	6.364674450339269	7.250421039404611	6.146352185239359	6.808642030347691	6.914152703485	7.274195750582686	7.31519366230101	6.41276599765688	6.915907300539161	6.802825265885986	7.419956378394924	7.006241105001842	7.606647357853337	7.107141566907047	7.496741919757094	6.861651326796109	8.165921227008614	6.6674756869989	7.100266970626734	6.74537578547981	7.196234264312096	5.914834477374068	6.94876224230904	7.221644305952984	6.567057302529724	7.240996022951312	6.522289942046784	5.979159880827247	7.189734802669823	6.689864636482584	6.926573570477672	7.157582851034149	6.132975646662109	6.375778319126748	7.187954236812865	6.966776978906161	6.961563889971445	6.37409852218561	7.40815587651541	8.130327062695084	7.537006217504384	6.068457249340258	6.046858169941026
hsa-mir-20b	3.7068817074119194	5.911840828383453	4.3822126561155255	4.555717211741076	4.250982941022122	5.590358236429755	4.925705676825213	5.984194674175472	5.300444450554558	5.71353226531429	3.8778173642735334	3.4653862995174887	3.784138446902148	3.364532372440489	5.882496204876611	4.69817118417189	8.515397412189026	3.5750127467130914	4.024403372940222	4.225618747670726	5.645316467755615	5.38346234864341	5.834799308717487	3.1745900196734533	4.514645828729204	4.726634630991828	4.142913882918519	5.113763874019193	5.636051923701317	5.630881660489479	3.634995587192774	5.0890192633912115	5.333298458560621	5.753993956828687	4.06895347554046	5.464268922363557	3.774722868125276	3.083497453318248	5.498949320311111	5.846415111449554	5.910612608181614	4.662832867194545	6.013702115833236	5.6770045923414445	2.730883373187745	5.091932719626547	8.077725906847306	5.606351819963107	3.7516435647947586	6.019690862929268	3.0453361975914013	5.957973688503532	5.276447979444422	6.0857940573548985	2.424489483503048	3.6722792546304164	3.709154521834669	5.254582327890682	6.227448884336064	7.958371884386857	5.946876525690241	5.563052670667234	5.981869020480827	4.872922851695945	6.518113221177664	2.9772881674480245	4.793791239156852	4.5520926727716144	5.29716998878964	3.8780434554630583	5.160258451724262	5.696301660957847	2.8949820514591935	6.506372171129889	3.5234661077417346	3.7494016838024495	3.822252909104109	4.158793129804363	2.2660218970874237	3.899208893307114	3.045051838348563	5.020293235947636	4.673519508162763	5.88351786420101	3.6444228844881676	2.5323571098374296	5.152986090403827	5.888974597238714	3.305344877120612	8.887863103904191	3.309738338933108
hsa-mir-21	15.327550133852839	16.50300499672638	14.909542247735168	16.5768703527311	13.402674318295409	15.345385712816284	15.459579885141066	14.22119740753179	15.798879408778056	15.499113433503767	15.482156340817324	15.296466438526748	15.538275430251087	13.52429337553323	14.155327062585501	13.618841256851194	14.429637027583857	16.028166285423104	13.632131175686114	14.854390722280641	14.177766825250872	15.578565871268163	16.4133953983038	15.217055057913555	14.746621131936196	15.366864585154671	15.226229001338302	15.937951072272242	15.717153485799834	15.437949798195055	14.94836900533735	13.611497347126114	16.550031816877862	14.21657823396562	18.121330682556664	14.179005624898656	16.125933975245403	14.016773773823687	14.181533979536308	14.076114432108398	15.234938742340127	15.123604745119774	14.186627794231457	14.930059034319722	12.999406267478605	12.711303712797896	15.069793307971072	15.788225026050812	14.064979218378424	14.18664305195217	13.57466855132341	15.510431420024405	15.40772110823032	14.42748818542632	13.862696951468346	13.30823506758669	14.112854744282462	15.486793701425055	13.848512078669334	15.053686764023048	16.18177704032123	14.171639395496298	14.959914886660318	13.386986753846603	16.60051797855138	15.647822264475154	15.307949662988017	14.590531855306892	16.83758351701693	14.909429650696046	15.085746196420219	15.191558041061977	15.110057162506898	14.58480330448828	15.027829109300065	13.330765389422355	17.310352874008036	15.5083954620253	15.991626477928772	18.58766296235659	14.660972330662917	14.254848146762852	13.134536186442123	14.661427543130182	14.135737136502296	13.607342140101256	17.945206148668955	15.741207075477895	14.328029164313556	14.197468336347528	13.220247610035328
hsa-mir-210	7.398577902859813	9.788807982514253	7.437437078992596	8.016743849582516	6.38615004837388	7.5629827184752525	7.975325700975638	8.246750510902054	7.018930184204433	8.91790177206999	7.251273539652502	7.77419404936844	7.248101565998928	6.885660088950332	8.50684623612216	7.043585819801997	7.080999623394588	6.438248348941267	5.818912358689791	7.244720000051404	9.390658817421626	8.004237789792809	7.845006108686925	7.900716289007099	7.564141721900107	6.372827632244436	7.38235865867286	6.576538130825921	7.099321823246619	10.026363229463442	7.316737817404605	10.219949446131132	11.514786790069946	6.946218317652794	8.117978567543137	6.822529074242477	6.290718490364661	8.22490450908874	5.131869510200912	8.35007514400107	10.977380966579709	6.320980347787566	10.16852982077277	8.619815718980936	4.759082312017152	8.74955884087389	7.7607591882370635	7.083189982781426	7.216783964238712	6.255477279721614	8.245357955425341	7.327312514734588	8.677231071894523	9.18601140701386	8.8300842545297	8.868990104430617	7.1371815250092725	7.106929491518136	9.713304661367735	6.532214770010502	8.54660156692256	9.799447107448431	8.42530913510963	7.029877194825221	8.129116473952514	9.016051534954657	9.57703108412769	6.56612759471007	6.638268978905049	9.860014114774547	7.262490493697211	11.636447026268879	8.8557197583108	7.772837122568856	9.900505114009162	7.064953945837825	7.35445929257875	8.083860249584907	6.988483967802285	11.10412099368289	8.46876687589203	10.756048995933734	8.0795021440638	7.50133803353448	8.199407060845052	7.43018721355787	7.642291720080509	10.39107428143236	7.209962819959102	7.804277187511106	7.923678224199791
hsa-mir-211	0.18330864786025663	0.0	0.0	0.0	0.4261294705360047	0.6981526773814705	0.0	0.3142556750983692	0.0	0.11989662988787247	0.2155978406964109	0.9751994777081017	0.1734664749570196	0.0	0.6750444814049288	0.0	5.6625721950155175	0.9147214128321447	0.18598576089883997	0.0	0.17734633991555182	0.0	0.699950450591333	0.29046215172903234	0.0	0.0	0.725587609813373	0.0	0.0	0.13070555465116027	0.2020214549844955	0.0	0.0	1.1842612488145812	0.0	0.38758091392445543	0.19638797952569523	0.0	0.0	0.6263213799401144	0.0	0.0	0.0	0.0	0.0	0.0	3.046291807141729	0.37863036326670807	0.0	0.0	0.0	1.105205370346983	0.28481969638406135	0.5898277118462548	0.0	0.0	0.6018495718884306	1.2124130773334652	0.0	1.4793097313228345	0.0	0.0	0.4969674472950722	0.0	0.0	0.0	0.0	0.0	1.063262703226259	0.0	0.0	0.0	0.0	1.178099512501723	0.0	0.0	0.47757164693051435	0.0	0.0	0.27995736186631126	0.0	0.0	0.0	1.5531274904989014	0.0	0.0	0.2657021259135197	0.0	0.0	6.466434046337882	1.057076596106019
