miRNA_ID	TCGA-X6-A8C5-01A	TCGA-DX-A8BG-01A	TCGA-DX-A7ET-01A	TCGA-X9-A973-01A	TCGA-DX-A48N-01A	TCGA-IE-A4EJ-01A	TCGA-DX-A6YQ-01A	TCGA-K1-A3PN-02A	TCGA-QQ-A5VA-01A	TCGA-DX-A23Y-01A	TCGA-IW-A3M6-01A	TCGA-DX-AB35-01A	TCGA-IE-A4EK-01A	TCGA-SG-A849-01A	TCGA-K1-A6RV-01A	TCGA-DX-AB2G-01A	TCGA-DX-A1L1-01A	TCGA-X6-A8C7-01A	TCGA-QQ-A5VC-01A	TCGA-QQ-A5VB-01A	TCGA-DX-A3U9-01A	TCGA-DX-AB36-01A	TCGA-SG-A6Z7-01A	TCGA-QQ-A8VG-01A	TCGA-DX-A23Z-01A	TCGA-IE-A3OV-01A	TCGA-DX-A8BV-01A	TCGA-SI-A71O-01A	TCGA-DX-A6YU-01A	TCGA-DX-A6YX-01A	TCGA-DX-A2J1-01A	TCGA-DX-A3LS-01A	TCGA-WK-A8XZ-01A	TCGA-DX-A1L2-01A	TCGA-DX-A3UE-01A	TCGA-IS-A3K6-01A	TCGA-QQ-A8VD-01A	TCGA-QC-AA9N-01A	TCGA-HB-A43Z-01A	TCGA-DX-A48P-01A	TCGA-MB-A8JL-01A	TCGA-3B-A9HR-01A	TCGA-LI-A67I-01A	TCGA-HB-A3L4-01A	TCGA-MJ-A68H-01A	TCGA-DX-AB37-01A	TCGA-FX-A3RE-01A	TCGA-DX-A6Z0-01A	TCGA-DX-A3UF-01A	TCGA-JV-A75J-01A	TCGA-DX-A8BQ-01A	TCGA-IW-A3M4-01A	TCGA-DX-A23T-01A	TCGA-DX-A2J4-01A	TCGA-DX-AB3B-01A	TCGA-SG-A6Z4-01A	TCGA-DX-A6BK-01A	TCGA-DX-AB2Q-01A	TCGA-MB-A5Y9-01A	TCGA-VT-A80J-01A	TCGA-VT-AB3D-01A	TCGA-DX-A8BX-01A	TCGA-QQ-A5V9-01A	TCGA-X9-A971-01A	TCGA-RN-AAAQ-01A	TCGA-DX-A8BL-01A	TCGA-DX-A48O-01A	TCGA-DX-A3LU-01A	TCGA-DX-A6BA-01A	TCGA-K1-A6RT-01A	TCGA-MJ-A68J-01A	TCGA-3B-A9HZ-01A	TCGA-DX-A23R-01A	TCGA-PC-A5DP-01A	TCGA-K1-A42X-02A	TCGA-QQ-A5V2-01A	TCGA-DX-A1KW-01A	TCGA-IE-A4EI-01A	TCGA-DX-A1L0-01A	TCGA-DX-A1KX-01A	TCGA-X6-A7WB-01A	TCGA-DX-A6BG-01A	TCGA-3B-A9HU-01A	TCGA-FX-A3NK-01A	TCGA-N1-A6IA-01A	TCGA-DX-AB2H-01A	TCGA-DX-A48U-01A	TCGA-DX-A2IZ-01A	TCGA-SI-A71Q-01A	TCGA-3B-A9I3-01A	TCGA-QQ-A8VB-01A	TCGA-DX-AB2P-01A	TCGA-PC-A5DO-01A	TCGA-HB-A5W3-01A	TCGA-DX-A6YS-01A	TCGA-DX-A6Z2-01A	TCGA-DX-A8BN-01A	TCGA-K1-A3PN-01A	TCGA-DX-A23V-01A	TCGA-JV-A5VF-01A	TCGA-DX-AB2E-01A	TCGA-HS-A5NA-01A	TCGA-X6-A8C3-01A	TCGA-3R-A8YX-01A	TCGA-3B-A9HY-01A	TCGA-DX-A8BP-01A	TCGA-K1-A3PO-01A	TCGA-MO-A47R-01A	TCGA-K1-A42W-01A	TCGA-DX-A3LY-01B	TCGA-WP-A9GB-01A	TCGA-KF-A41W-01A	TCGA-KD-A5QU-01A	TCGA-DX-A3UB-01A	TCGA-FX-A3TO-01A	TCGA-DX-AB2L-01A	TCGA-K1-A6RU-01A	TCGA-UE-A6QT-01A	TCGA-DX-A8BO-01A	TCGA-X6-A7WA-01A	TCGA-DX-AB2T-01A	TCGA-KD-A5QT-01A	TCGA-Z4-A9VC-01A	TCGA-DX-A48L-01A	TCGA-DX-A8BU-01A	TCGA-X6-A7W8-01A	TCGA-DX-A48V-01A	TCGA-WK-A8XO-01A	TCGA-WK-A8XT-01A	TCGA-DX-A8BH-01A	TCGA-IW-A3M5-01A	TCGA-3B-A9I0-01A	TCGA-DX-A6YV-01A	TCGA-DX-A6B9-01A	TCGA-SI-A71P-01A	TCGA-LI-A9QH-01A	TCGA-SI-AA8C-01A	TCGA-DX-A7EN-01A	TCGA-IF-A4AJ-01A	TCGA-DX-AB2O-01A	TCGA-QQ-A8VF-01A	TCGA-MJ-A850-01A	TCGA-WK-A8XQ-01A	TCGA-DX-A8BR-01A	TCGA-VT-A80G-01A	TCGA-DX-A3UD-01A	TCGA-DX-AB3C-01A	TCGA-WK-A8XX-01A	TCGA-DX-A8BK-01A	TCGA-DX-AB32-01A	TCGA-DX-A3U6-01A	TCGA-DX-A7EQ-01A	TCGA-DX-A1KY-01A	TCGA-MB-A5Y8-01A	TCGA-Z4-A8JB-01A	TCGA-RN-A68Q-01A	TCGA-X6-A8C2-01A	TCGA-UE-A6QU-01A	TCGA-PC-A5DK-01A	TCGA-DX-A48R-01A	TCGA-DX-AB3A-01A	TCGA-DX-A8BJ-01A	TCGA-DX-A6YZ-01A	TCGA-DX-A1L4-01A	TCGA-FX-A48G-01A	TCGA-DX-A8BZ-01A	TCGA-DX-A8BT-01A	TCGA-Z4-AAPF-01A	TCGA-DX-AB2V-01A	TCGA-MB-A8JK-01A	TCGA-VT-A80J-02A	TCGA-DX-A3M1-01A	TCGA-DX-A1L3-01A	TCGA-IE-A4EH-01A	TCGA-DX-A3M2-01A	TCGA-DX-A6YT-01A	TCGA-DX-A7EI-01A	TCGA-DX-A240-01A	TCGA-DX-A3UC-01A	TCGA-DX-A23U-01A	TCGA-3B-A9HX-01A	TCGA-DX-A3UA-01A	TCGA-DX-A6BF-01A	TCGA-WK-A8XS-01A	TCGA-PC-A5DM-01A	TCGA-DX-AB2X-01A	TCGA-DX-A48J-01A	TCGA-KD-A5QS-01A	TCGA-DX-A7ER-01A	TCGA-HB-A3YV-01A	TCGA-FX-A76Y-01A	TCGA-WK-A8Y0-01A	TCGA-DX-AB2S-01A	TCGA-IF-A4AK-01A	TCGA-QC-A6FX-01A	TCGA-HB-A2OT-01A	TCGA-Z4-AAPG-01A	TCGA-3B-A9HP-01A	TCGA-X6-A8C6-01A	TCGA-IF-A3RQ-01A	TCGA-MO-A47P-01A	TCGA-DX-A6BH-01A	TCGA-DX-AB2W-01A	TCGA-3B-A9HL-01A	TCGA-DX-A3U5-01A	TCGA-SI-AA8B-01A	TCGA-FX-A8OO-01A	TCGA-DX-A8BS-01A	TCGA-IE-A6BZ-01A	TCGA-DX-A6B7-01A	TCGA-FX-A3NJ-01A	TCGA-JV-A5VE-01A	TCGA-3B-A9HO-01A	TCGA-3B-A9HI-01A	TCGA-3B-A9HT-01A	TCGA-DX-A7EL-01A	TCGA-3B-A9HS-01A	TCGA-X6-A7WD-01A	TCGA-DX-A7EM-01A	TCGA-DX-AB2Z-01A	TCGA-K1-A42X-01A	TCGA-IS-A3K7-01A	TCGA-DX-A7EO-01A	TCGA-HS-A5N7-01A	TCGA-3B-A9HJ-01A	TCGA-WK-A8XY-01A	TCGA-QQ-A5VD-01A	TCGA-X6-A7WC-01A	TCGA-QC-A7B5-01A	TCGA-DX-A48K-01A	TCGA-3B-A9HV-01A	TCGA-DX-A7ES-01A	TCGA-DX-A6BE-01A	TCGA-DX-AATS-01A	TCGA-DX-AB2J-01A	TCGA-IS-A3KA-01A	TCGA-DX-A3U8-01A	TCGA-DX-AB30-01A	TCGA-IS-A3K8-01A	TCGA-DX-A6YR-01A	TCGA-QQ-A8VH-01A	TCGA-FX-A2QS-01A	TCGA-DX-A1KU-01A	TCGA-HS-A5N8-01A	TCGA-DX-A3LW-01A	TCGA-DX-A8BM-01A	TCGA-DX-A6BB-01A	TCGA-3B-A9HQ-01A	TCGA-DX-A7EU-01A	TCGA-3B-A9I1-01A	TCGA-DX-A2J0-01A	TCGA-DX-A7EF-01A	TCGA-MB-A5YA-01A	TCGA-DX-A1KZ-01A	TCGA-PC-A5DN-01A	TCGA-DX-AB2F-01A	TCGA-PT-A8TR-01A	TCGA-DX-A3LT-01A	TCGA-SI-A71O-06A	TCGA-DX-A3U7-01A	TCGA-X2-A95T-01A	TCGA-DX-A6B8-01A	TCGA-PC-A5DL-01A
hsa-let-7a-1	12.214962817182842	13.997429254567605	14.237426449842607	14.153140594777016	14.481247779418823	13.189160671324299	14.692337239190815	12.196874648127487	13.801810411937979	12.225013342233787	12.628161150126706	14.51277049129707	12.75844685781231	13.871235637053406	14.745593115767415	14.213540523333078	12.67545305281617	14.461768933242217	14.92463045396004	14.2947929726799	13.940709529469421	13.116186859440617	13.762440672129589	14.511490877090079	12.58020443102529	13.054767198497785	14.036105382198983	14.8264318411084	14.323063406772286	14.071623392392173	13.7516836695857	14.0761282519778	13.29573119201455	12.44245978390219	13.129478492421933	13.287967618197255	14.139681282627265	14.872548385956701	12.728782421874312	13.344475777469162	15.41128839262832	13.818518071088718	14.656864146753781	14.138914091869959	13.421696723951825	13.320871596478991	13.052012460228331	14.881744275770858	12.67428675164401	13.662796081195179	14.156618323215685	13.422051209034414	12.573322369178982	14.417028647610337	14.312183301362039	15.106384786664114	14.465841741662784	14.15034414962352	11.82913341134402	14.008030501144107	13.16949343160201	14.372960155034553	14.175298408542176	13.831744546119426	13.60867384462156	13.599847248152297	13.883421107393882	13.776023885361536	13.644047752868763	13.940820528469702	14.73830931911188	13.102928696434605	13.40610183069489	12.579796985323918	13.183304374313192	15.247903951703906	13.417914285008909	11.830310647473453	13.624476643622124	13.196355952979697	13.501014973535765	14.350804716047195	13.945528979301534	14.041044689532283	13.628964938967009	14.2955303387552	13.733231079794184	14.403980591558701	13.319248161018386	13.428657000751155	14.19081723552248	13.73381186664124	12.715054486655946	11.25366073191963	14.060556582382354	13.34454864192558	13.607828751948514	12.158237933036565	12.055322662945812	11.816923687788051	13.788306897366695	11.729186615655493	13.677748366994273	14.630943531985006	13.311279554657878	14.95588780792017	13.031689809125794	11.836490075234307	12.654938934270183	12.347611905764142	13.303494761325982	12.831263900537827	12.920058684621932	14.022348651153985	14.130505231435919	13.473528735956624	15.052090975238285	13.456875423238635	13.110949604220892	13.507071774071699	14.721180006905538	12.560039324357996	14.830381682283523	13.88361812967143	15.229189320532244	13.527531233660625	13.385876166560529	14.319329389580355	14.347168563370799	14.011047666458296	13.020681991614152	13.54678521391381	14.733140212813984	13.400561465457251	14.423789950430404	14.532186873425891	14.09216125880948	13.776099877834403	11.451259802483548	14.95551182366357	14.30446031717792	15.388957806135457	15.085623454909319	13.378709222202325	13.872597034193184	12.668190608597634	14.588303658273958	13.248928387940058	13.898959776935136	12.728056344761969	12.772450802361945	13.916023333502133	14.435568081046027	12.378786375656887	14.935601961803929	15.401537909688614	14.478824934131032	14.455040701288947	11.9840025277628	12.536983705645408	13.563245208117475	13.084803921885797	14.306033234167467	12.945170505006981	12.350535264846252	13.830250661597118	13.654579927452959	14.669338327524134	12.968317379496247	14.510137879793332	13.720497485484382	13.801022104721607	12.718733402308558	12.517738321673997	12.793480040758622	15.67708960178889	13.889851462286764	12.87301104560045	12.708126227881861	12.778553900072275	13.444094744269101	14.556372698187129	14.704380292896834	13.564617808400328	12.709131949197804	14.354195087054759	13.433320961415534	12.566108278821144	14.44954174072738	13.804927961548575	12.995020188170843	13.817916966793371	13.844801230950363	12.437784147228022	15.24203978888214	13.341972089346351	14.825630853041705	13.741489850661086	14.708670212470798	13.831033913311444	13.082092195687	13.665081119317094	14.097686161115059	14.488923970773293	13.310152900871174	13.713502569456923	14.482163712073248	14.52677279219456	14.711022019207947	13.442484687853026	12.636236397030608	13.032465404191605	14.472668163066162	14.166093561025303	13.936900045979783	11.782727983700376	14.327004249581266	13.834594080809095	12.86725684907915	13.748819579217793	13.611633216605838	12.835464578520714	14.6827762392555	12.552790643773543	13.754579787184689	13.615753362416664	14.154221189545485	13.740535888681274	14.857719265360904	14.123505321736719	14.029005214479241	13.853338338929673	14.516506802094817	13.851311527676975	14.562430581558084	13.54354243933325	12.707419317180658	14.596752171929209	12.619389047943399	14.221282342099661	11.978159503924685	13.230606845921498	13.02181042903659	12.269073480250352	13.67937353175812	12.865431135705302	12.910601644552914	12.68059109924088	14.22653712621483	13.348418081986303	14.216910992469392	14.475863427864038	12.438265353426084	13.161684918535444	12.551631335618117	15.03394760094603	13.677254375422491	13.370294707402417	13.558676489608963	12.147737396460503	13.959708381571774	14.190448936850096	11.977476257285344
hsa-let-7a-2	12.205557387958931	13.993271679487531	14.23435434133834	14.144099369775267	14.462881026499009	13.179664809560364	14.691497213410965	12.190581600337783	13.80294090835826	12.228298979320888	12.621727188222655	14.512994598034176	12.763059370148508	13.857258830757289	14.737581008222776	14.216409477517173	12.651923546033062	14.472871391673225	14.929874195618495	14.31086928068458	13.939824727411105	13.129089054007556	13.756487829680863	14.509393409883693	12.597146096894264	13.054767198497785	14.043846564866623	14.828951839339702	14.312528221641415	14.088627939470669	13.743233134064575	14.08753705758107	13.307715893103246	12.4801442904769	13.11549384809087	13.298595458018466	14.129995619223559	14.886097699465598	12.749847922325426	13.342176266331048	15.40214730269605	13.808969437851522	14.645247777230448	14.136830198486333	13.417285970528791	13.322381919452456	13.054206794779834	14.878714326347481	12.682739145470734	13.654846268670477	14.17073179516737	13.426173240007085	12.581630413464598	14.41629514560366	14.30782028560409	15.104693659727989	14.46695327507324	14.15476066681568	11.811007044440117	14.008099679342783	13.164850969947045	14.366939278404043	14.163237827324977	13.82821112050405	13.584542297455158	13.59336945010454	13.886943039454161	13.768362093002075	13.625625060454446	13.920222375316799	14.746458903642536	13.11364784824272	13.421747465345295	12.594332324328994	13.1703700303588	15.271976358839483	13.414051107034512	11.803199642101715	13.627171404558057	13.197419979587329	13.494958218019823	14.339298790387108	13.939265052548492	14.038033786022229	13.631896925534077	14.299502338083697	13.730780666159912	14.402605906768061	13.312265404094447	13.421568727672454	14.190162442600302	13.717778821009695	12.733255528848364	11.249642201933321	14.072960368401771	13.350312052455054	13.602282747419645	12.164548068208063	12.080179252980349	11.814341243311276	13.784083373961021	11.702233246977396	13.68409809440871	14.63711950811192	13.309136716498779	14.959200928672633	13.046387625423565	11.820222526280185	12.662393298728894	12.335020650781154	13.305259829455354	12.86105930701406	12.906090398581599	14.005529021603431	14.13508065887046	13.466831076545335	15.040691653234765	13.446869705495274	13.111861584348746	13.51457808037965	14.718483180202002	12.553691001885266	14.822931293428718	13.87458369276627	15.228249706823993	13.509739354451687	13.386058483320852	14.315536750197529	14.337955186809678	14.024705795878951	12.990929783676624	13.547054529401647	14.723871603616894	13.405229412587223	14.428816331556451	14.527070101350803	14.083053911080238	13.775415111781061	11.431162691945167	14.962253155679123	14.304747957500533	15.391257630458426	15.089437606379057	13.37823904199051	13.871346349533269	12.68490178622964	14.595090656809415	13.242024052973731	13.904066771895495	12.724885013704869	12.748803337306471	13.916746045642116	14.426612165616438	12.358990826320516	14.92839922382438	15.399549376713535	14.473770646926178	14.439374235480832	11.994630579535796	12.531639956123293	13.552698097962494	13.089542740466914	14.31289588241766	12.939445256726025	12.345467227213664	13.843183500021635	13.64966082457107	14.662957405611527	12.961834621764165	14.504176251739503	13.725088124668623	13.801676331034134	12.7334778112208	12.514933332543219	12.75934747895151	15.680743253946329	13.899480633911558	12.854008179155478	12.69276632757682	12.813586983979745	13.43090991868449	14.573239366220875	14.690930556108537	13.5660170544809	12.69229217908373	14.363716584633607	13.424976065742067	12.56270950103483	14.446849188670052	13.810964554068805	12.986227552777006	13.82868381438355	13.852653580133977	12.420993653917117	15.233038962956307	13.36843724649823	14.825157490438826	13.754090541845699	14.709967691446446	13.818999558832536	13.084432945987484	13.647989372959357	14.088700617172186	14.483410349253303	13.296792919277808	13.710171360065312	14.469609819297439	14.52052428050243	14.704948422903469	13.44493391127841	12.643058926047889	13.046950289409416	14.475807316792082	14.159142015461903	13.944371802084811	11.77558239195213	14.315354274537876	13.828857488244044	12.869099252577785	13.750547661568902	13.614534256730913	12.859186755958582	14.682069062696808	12.543661156585538	13.739948333042943	13.612954299510728	14.148150887915707	13.72350500472914	14.853781372971548	14.104252287685185	14.03032153016956	13.864097294852314	14.509878301873304	13.870807633528065	14.564706137860545	13.531765753279988	12.726224177291213	14.596752171929209	12.62864117062878	14.224645215771158	11.976894850370385	13.243562437667476	13.026603094584855	12.28206420931529	13.685744845370241	12.857411444144937	12.910726844258203	12.673650135661497	14.225593220633403	13.35484727813657	14.211641240150211	14.490139546867171	12.439386458451736	13.153658819171351	12.548720617213567	15.033277815558435	13.674992105107258	13.371660907652245	13.580474759789169	12.111110809293459	13.957473296540483	14.17415334722953	11.987952966108594
hsa-let-7a-3	12.22207015745638	14.0109059582338	14.238635773944468	14.162469027075401	14.470334827326113	13.20145338513021	14.695102754760923	12.191847227257407	13.821068831556712	12.224465007970998	12.630236597822861	14.520673833431465	12.783900401907177	13.870065903086351	14.743555416246085	14.223908284491111	12.684650587891237	14.478356947530488	14.937809561810392	14.32329334277648	13.937643586298698	13.12982585521211	13.773963030829696	14.507382335081939	12.61945360989835	13.054494876878517	14.062591880566725	14.823713438198844	14.316527755015134	14.078117059236307	13.761432135587857	14.083482004958055	13.312836270386272	12.463601060129843	13.131396814261626	13.315573853345994	14.144532562625129	14.890031067812503	12.729964936070736	13.345146625165366	15.427381384468879	13.813398581944355	14.67171420366538	14.144541570985865	13.435530368984924	13.314477188129828	13.054306457847197	14.894318257677067	12.694127810169057	13.664612810529784	14.151383620882193	13.415960243210945	12.594757553233105	14.40797487602205	14.312863489473939	15.103385520682444	14.489005972646318	14.152746107776771	11.815923650826633	14.005098910906081	13.186042020630786	14.391559727837318	14.186143483927562	13.846690748948982	13.592729683319105	13.607598681853991	13.89012620134405	13.75512131847103	13.623446559102108	13.934064497139662	14.748686357435288	13.115288174865972	13.43159564464309	12.588378154007675	13.210034617916266	15.258002482195032	13.422761902986732	11.82457807252518	13.62847487209393	13.212986318259679	13.50558798187214	14.331309863845437	13.93252209347384	14.042453353736262	13.61950652923746	14.30845752544757	13.724296936630969	14.399852601293244	13.323082398217156	13.438031445607997	14.197073130744775	13.726049286529491	12.717956494607545	11.246575116631274	14.066622953637332	13.354883249284173	13.618469400405353	12.156796881989573	12.083628381941526	11.820145256180806	13.78976400969269	11.739947656172687	13.671015418764881	14.640857238392549	13.314353196932618	14.966418275000844	13.024576127623366	11.8882364056351	12.644302849115196	12.353783345113756	13.315107601613887	12.849025757561044	12.938517902169945	14.013463223603576	14.139625357926484	13.482936266948947	15.050865434752886	13.457723778140613	13.116178304666857	13.517199940010471	14.72646472472599	12.568751013941904	14.823827374236826	13.872084526220803	15.235437821310278	13.52188054207442	13.391961180318692	14.305702071889138	14.33441545444552	14.0103133280819	13.021224701068812	13.55158283252907	14.735158967314193	13.415457755032147	14.42768219422826	14.532347036577194	14.101526372800684	13.772362848337877	11.445516922448455	14.950504938494758	14.305466807291932	15.387711664764492	15.087101097097252	13.382746458098948	13.894861125341055	12.678285637573492	14.5903334535666	13.246658914854414	13.907307290386349	12.73246790749189	12.765315564463947	13.923739572291685	14.434795243602759	12.377135611350836	14.933909202179095	15.403636027389647	14.475900926406904	14.459106051614869	11.985757501303235	12.53674485623947	13.574627074455673	13.109306397735837	14.309592657061522	12.953962943043962	12.352501370148465	13.848943557367152	13.665028920949924	14.666704837289359	12.979609648428172	14.509256228616927	13.72891502002734	13.803905181793516	12.719914224146986	12.536771876794585	12.776644964735855	15.677064994310422	13.894355435424796	12.878593789589694	12.703141626263275	12.796590475212469	13.456449553345205	14.58068601347644	14.69217586340629	13.561222887795076	12.689375822642468	14.367276174879699	13.43802146435845	12.598187945183076	14.457207171749438	13.840774352153435	12.984944717203469	13.831485714409753	13.86678142091249	12.43832986960548	15.235825216754016	13.385573158061895	14.830827616597833	13.746342381301453	14.70480742320359	13.833451430061674	13.087561941912748	13.663797247566452	14.100418420721923	14.489829476166898	13.306724371963261	13.722600314335546	14.491317863395743	14.521383238026479	14.735023621139478	13.446269071467572	12.647173807671757	13.046851570903375	14.47116441062858	14.175658727426569	13.959860624684236	11.79127380572025	14.333043386050804	13.81216978400264	12.866434477705823	13.731765387824728	13.624642202944921	12.825130999086943	14.6833652883829	12.553842717565514	13.748980292986358	13.619477018728277	14.15037469399548	13.724609859276676	14.864124646435737	14.121226721327988	14.029005214479241	13.863781067411992	14.51731776845335	13.869895623805867	14.57002961497711	13.550290831325274	12.705581853922874	14.586413497070989	12.64054852446611	14.220019240822946	11.963229346832557	13.23693307882742	13.014962529782315	12.28880854742816	13.68850344285324	12.851698395529601	12.924982000297224	12.677108649833162	14.234379081558586	13.35366808827113	14.214851445587449	14.468191338023123	12.459392473988368	13.144322635896248	12.540636895598627	15.04641955455472	13.672337497445959	13.37154215889342	13.560756524368083	12.126671206918715	13.958741854851551	14.164712659830533	11.988464579470131
hsa-let-7b	13.759124382198603	15.782391869375761	14.469358286642082	14.911793642720411	15.585073129046172	14.17525166775989	14.754640242192075	12.864573678157107	14.797769030692416	13.956246902011932	13.107549154629467	15.562562809977821	14.034926646870158	13.739724172928257	14.649596065982765	14.626723078877662	13.44014113430849	15.2098387480967	13.202805419329811	14.891568316405067	13.785228372934705	13.571970612972933	13.129643217435376	13.533195289886747	14.565157051969273	14.686334271950072	14.573626600838429	14.311093417586813	13.91608171112057	13.368652405591602	14.112192095053802	14.141555491275636	13.722287882133562	14.761337711802442	12.89682409575686	13.776385578389315	15.179369591051946	15.438421160862346	14.233885100890339	12.495715293257334	16.162890954370763	13.402178418628584	15.351645528110707	14.553643234441774	14.046762455366615	13.67527826947166	13.49163904562135	15.175517487427367	13.475230879814536	10.333873778918779	13.855164219921628	14.14747046572191	14.685644872200655	15.065846994690029	15.98270012344962	15.226280713873836	13.291751073312737	14.745039425284778	13.299455913496862	13.879063365238594	13.353448276455183	13.780084824725607	14.448192425573435	14.611556912962087	13.720812213208728	12.900263949027403	13.732951838210896	15.101661293148481	13.786920960954264	14.071594819864044	14.804069982212322	13.624207354521554	15.320139162592403	14.408067660672245	15.162342062389998	15.063828722178208	15.984277667019233	13.311679978478688	15.15825701227728	14.938925578348371	13.50939560480859	14.805992613142154	14.333567388566479	15.265851322542138	14.875571417528974	15.360640167810951	14.134727366124078	15.271761795880872	13.239863251433476	14.401827822398102	13.524523647934213	14.584294061970596	14.738736407416456	11.825629904030817	15.334189378340001	14.143756112745937	11.556207269947429	12.911267751357714	14.058139792716235	12.087023241923056	14.051263562154066	12.588793655165421	14.005046528797614	13.85349468867332	14.116613493553656	14.893609728368842	13.686422587155132	12.755053924928186	14.494276967071546	14.080343573150058	13.301430173597666	13.934702738588854	13.98114301340257	13.714888178659281	13.215912795792564	14.236628640522916	15.156012414625229	13.313106627272022	12.950961038444685	13.818202662125296	15.33236329769778	13.388566770520468	14.277884575443593	13.463526304100592	15.190521946550241	12.749373001284036	14.190157297787598	14.198493869407113	14.872226036071268	12.837754865239074	12.8753172534914	14.310049600797472	15.537356037340592	13.179114892010976	14.27521472422687	15.290447465625778	13.55563279744126	14.350588614531482	13.56808783744619	15.435906139804592	15.144167238370636	15.344940682204367	15.46640224283421	13.725707768811901	14.41173646444729	12.582083946365987	14.74728847240165	13.847734214812716	13.742847824905633	12.55577316411582	13.787507261471697	14.265639374911075	16.37203509465131	13.666535151576541	15.113721816198955	15.038666660418249	14.50962941224204	13.509389524310354	12.924248288770656	12.770771527412341	14.192969808335228	14.526093035610419	13.713961221948775	15.254024488475364	13.60043167011609	13.992095295841848	13.515648087569422	14.7616054917892	13.464592796816978	15.253272978671273	14.326835389892597	14.428533934360111	14.763616159387203	13.775443890898423	14.39777524826156	15.435397342748878	14.57818738219537	14.565423275972725	13.65570555213016	14.215494550318429	13.968976169333557	15.105411949149126	14.216685126123725	13.678009599158285	15.02691726746089	14.729072985204212	12.808229494872792	13.582146286798343	15.9108303567078	15.278527235805067	13.183532133286754	14.463609747039055	15.023613236990284	14.118228200007307	15.686361564003404	14.104406558730817	15.600639628484728	14.060884547596983	14.875147988655792	15.010940238379389	13.559164403172792	14.864286657292116	14.670934179506437	15.072794146845576	14.807041080820502	14.852105189675354	15.320224337477091	13.645817465461779	15.38661965773798	12.810892922934883	13.786373076447507	14.409386022678655	15.092579945957409	15.53480385810961	14.559046490069926	11.781460894950614	14.956500819057364	14.42948531453304	12.7543822746625	14.570386331536021	15.621675597514399	13.274782274907688	15.49475187696612	13.837364464328772	14.122335408278465	14.27934984999364	14.659362974465807	13.92730330436403	14.53723792308735	14.229696680867365	14.834182388820233	15.304077786331971	14.512127963624494	14.80620689111332	15.42319535902994	13.089761198802266	13.630652398536709	14.480633054943285	12.986951158516503	15.082471165871345	12.04726713510008	14.858334079268925	15.539006548238886	11.653081801076144	15.236234726300184	12.716126916166386	13.524600935447896	13.026018648174464	13.77897366303256	13.490172927388883	14.708851792867957	14.450320424177688	13.546004293336502	14.650747019945259	14.109230300925288	16.325296267929495	14.476382442388477	14.688427752989284	14.025014790933888	12.770513370557442	13.964262930189179	13.598897758587997	14.06242270291429
